Avalanche Movement, Number Avalanches
9, 3264
10, 46951
11, 87340
12, 52886
13, 48391
14, 44038
15, 45809
16, 44986
17, 40018
18, 39456
19, 69558
20, 43556
21, 34143
22, 34817
23, 29620
24, 33880
25, 23632
26, 18746
27, 16616
28, 19509
29, 16035
30, 14604
31, 15325
32, 29135
33, 23408
34, 4652
35, 3737
36, 3275
37, 3031
38, 2790
39, 2559
40, 2392
41, 2198
42, 2170
43, 1960
44, 1876
45, 1798
46, 1648
47, 1669
48, 1493
49, 1522
50, 1484
51, 1340
52, 1344
53, 1246
54, 1231
55, 1133
56, 1136
57, 1073
58, 1070
59, 1054
60, 1036
61, 948
62, 923
63, 855
64, 890
65, 832
66, 812
67, 776
68, 749
69, 672
70, 722
71, 662
72, 646
73, 664
74, 670
75, 663
76, 601
77, 583
78, 553
79, 524
80, 537
81, 512
82, 462
83, 516
84, 469
85, 464
86, 495
87, 457
88, 421
89, 431
90, 422
91, 411
92, 409
93, 381
94, 348
95, 399
96, 348
97, 369
98, 336
99, 354
100, 331
101, 314
102, 341
103, 319
104, 327
105, 330
106, 294
107, 296
108, 294
109, 266
110, 254
111, 279
112, 279
113, 247
114, 255
115, 247
116, 244
117, 266
118, 239
119, 258
120, 239
121, 243
122, 229
123, 256
124, 228
125, 204
126, 213
127, 202
128, 214
129, 183
130, 188
131, 224
132, 207
133, 186
134, 182
135, 214
136, 207
137, 220
138, 205
139, 179
140, 193
141, 155
142, 173
143, 181
144, 204
145, 195
146, 188
147, 166
148, 162
149, 139
150, 165
151, 163
152, 168
153, 174
154, 157
155, 143
156, 170
157, 140
158, 157
159, 171
160, 127
161, 146
162, 156
163, 156
164, 142
165, 155
166, 140
167, 117
168, 135
169, 136
170, 124
171, 141
172, 136
173, 156
174, 125
175, 128
176, 142
177, 111
178, 138
179, 115
180, 119
181, 117
182, 118
183, 132
184, 108
185, 115
186, 124
187, 119
188, 109
189, 125
190, 115
191, 111
192, 111
193, 112
194, 133
195, 122
196, 104
197, 108
198, 116
199, 112
200, 119
201, 109
202, 98
203, 103
204, 103
205, 98
206, 100
207, 107
208, 106
209, 95
210, 96
211, 105
212, 103
213, 117
214, 107
215, 100
216, 108
217, 98
218, 93
219, 75
220, 96
221, 79
222, 90
223, 99
224, 88
225, 84
226, 100
227, 104
228, 89
229, 86
230, 72
231, 97
232, 84
233, 93
234, 107
235, 96
236, 88
237, 87
238, 80
239, 100
240, 73
241, 79
242, 89
243, 85
244, 89
245, 82
246, 81
247, 88
248, 100
249, 86
250, 83
251, 70
252, 91
253, 84
254, 74
255, 100
256, 88
257, 75
258, 82
259, 79
260, 73
261, 70
262, 82
263, 78
264, 79
265, 88
266, 76
267, 80
268, 71
269, 74
270, 84
271, 76
272, 86
273, 74
274, 79
275, 73
276, 64
277, 80
278, 79
279, 57
280, 76
281, 70
282, 69
283, 65
284, 60
285, 68
286, 78
287, 72
288, 71
289, 79
290, 77
291, 60
292, 68
293, 67
294, 69
295, 58
296, 69
297, 57
298, 71
299, 69
300, 56
301, 79
302, 58
303, 62
304, 76
305, 69
306, 73
307, 66
308, 68
309, 67
310, 75
311, 60
312, 59
313, 65
314, 55
315, 73
316, 66
317, 68
318, 69
319, 63
320, 71
321, 44
322, 70
323, 62
324, 66
325, 70
326, 56
327, 58
328, 55
329, 64
330, 51
331, 51
332, 55
333, 53
